tick,player_x,player_y,player_z,player_yaw,player_pitch,on_ground,my_vx,my_vy,my_vz,my_hurt,my_health,target_x,target_y,target_z,target_dist,tgt_vx,tgt_vz,tgt_hurt,tgt_health,out_w,out_a,out_s,out_d,out_sprint,out_jump,out_left_click,out_right_click
220906,491145.3576421055,82.82491201428223,4116.0749494705315,232.742,12.543,0,-0.1012,0.1905,0.2029,7,16.45,491146.3274075248,82.12596366878327,4114.179705882824,2.241,-0.0387,-0.1836,8,7.0,1,0,0,1,1,0,0,0
220907,491145.29129758314,82.9332137851529,4116.263095960529,217.937,17.272,0,-0.0663,0.1083,0.1881,6,16.45,491146.3641050165,82.29230911252218,4113.9635539218825,2.617,0.0367,-0.2162,7,7.0,1,0,0,1,1,0,1,0
220908,491145.2465693335,82.96094952114596,4116.414198183652,211.46,17.786,0,-0.0447,0.0277,0.1511,5,16.45,491146.40080250823,82.45865455626108,4113.747401960942,2.949,0.0367,-0.2162,6,7.0,1,0,0,0,1,0,0,0
220909,491145.23541428306,82.9097305414223,4116.474946189509,210.432,17.067,0,-0.0112,-0.0512,0.0607,4,16.45,491146.5067850055,82.61826970417405,4113.529517973961,3.221,0.106,-0.2179,5,7.0,1,0,0,0,1,0,1,0
220910,491145.2381608227,82.78113593879031,4116.508252314696,208.376,14.394,0,0.0027,-0.1286,0.0333,3,16.45,491146.6127675028,82.77788485208703,4113.311633986981,3.48,0.106,-0.2179,4,7.0,1,0,0,0,1,0,0,0
220911,491145.25024089514,82.57671322423234,4116.51612649282,206.525,8.636,0,0.0121,-0.2044,0.0079,2,16.45,491146.71875,82.9375,4113.09375,3.742,0.106,-0.2179,3,7.0,1,0,0,0,1,0,1,0
220912,491145.2725849994,82.29797895854058,4116.50048016135,206.011,0.514,0,0.0223,-0.2787,-0.0156,1,16.45,491146.78125,82.9375,4112.989583333333,3.874,0.0625,-0.1042,2,7.0,1,0,0,0,1,0,0,0
220913,491145.3040589377,82.0,4116.463326658342,205.292,-3.084,1,0.0315,-0.298,-0.0372,0,16.45,491146.8645833333,82.82291666666667,4112.868055555556,4.005,0.0833,-0.1215,1,7.0,1,0,0,0,1,0,1,0
220914,491145.3869940002,82.0,4116.314265331635,205.806,-4.524,1,0.0829,0.0,-0.1491,0,16.45,491146.9479166666,82.70833333333334,4112.746527777777,3.958,0.0833,-0.1215,0,7.0,1,0,0,0,1,0,0,0
220915,491145.4876287792,82.0,4116.118130790376,205.6,-4.215,1,0.1006,0.0,-0.1961,0,16.45,491146.99652777775,82.47222222222223,4112.685185185185,3.78,0.0486,-0.0613,0,7.0,1,0,0,0,1,0,1,0
220916,491145.59757530387,82.0,4115.896124986344,204.161,-2.982,1,0.1099,0.0,-0.222,0,16.45,491147.0451388889,82.23611111111111,4112.623842592593,3.586,0.0486,-0.0613,0,7.0,1,0,0,0,1,0,0,0
220917,491145.7095909301,82.0,4115.658598439387,202.002,-0.925,1,0.112,0.0,-0.2375,0,16.45,491147.0300925926,82.1574074074074,4112.686728395062,3.256,-0.015,0.0629,0,7.0,1,0,0,0,1,0,1,0
220918,491145.8184199634,82.0,4115.410762964645,201.179,1.542,1,0.1088,0.0,-0.2478,0,16.45,491147.0150462963,82.0787037037037,4112.749614197532,2.919,-0.015,0.0629,0,8.0,1,0,0,0,1,0,0,0
220919,491145.89992298227,82.0,4115.210708784002,206.011,5.346,1,0.0815,0.0,-0.2001,0,16.45,491146.89544753084,82.05246913580247,4112.874742798354,2.54,-0.1196,0.1251,0,8.0,1,0,0,0,1,0,1,0
220920,491146.0001276445,82.0,4114.986902498785,211.358,7.916,1,0.1002,0.0,-0.2238,0,16.45,491146.7758487654,82.02623456790124,4112.999871399177,2.133,-0.1196,0.1251,0,8.0,1,0,0,0,1,0,0,0
220921,491146.04313407285,82.0,4114.896834215779,211.563,12.029,1,0.043,0.0,-0.0901,10,16.45,491146.57973251026,82.01748971193416,4113.135330932785,1.842,-0.1961,0.1355,10,8.0,1,0,0,0,0,0,1,1
220922,491146.0070503332,82.36,4115.304519190747,209.815,13.16,0,-0.0361,0.36,0.4077,9,14.95,491146.38361625513,82.00874485596708,4113.270790466393,2.098,-0.1961,0.1355,9,6.5,1,0,0,0,1,0,0,0
220923,491145.98988079646,82.63440000534058,4115.5226928556285,207.348,13.16,0,-0.0172,0.2744,0.2182,8,14.95,491146.3078275034,82.21416323731138,4113.190943644262,2.391,-0.0758,-0.0798,8,6.5,1,0,0,0,0,0,1,1
220924,491145.9832563775,82.82491201428223,4115.70381933471,200.665,11.412,0,-0.0066,0.1905,0.1811,7,14.95,491146.2320387517,82.41958161865568,4113.111096822131,2.636,-0.0758,-0.0798,7,6.5,1,0,0,0,1,0,0,0
220925,491145.98621567874,82.9332137851529,4115.844802147243,192.44,8.533,0,0.003,0.1083,0.141,6,14.95,491146.1963591678,82.5922210791038,4113.053231214754,2.82,-0.0357,-0.0579,6,6.5,1,0,0,0,0,0,1,0
220926,491145.99168391083,82.96094952114596,4115.948210194658,187.197,6.58,0,0.0055,0.0277,0.1034,5,14.95,491146.1606795839,82.7648605395519,4112.995365607378,2.964,-0.0357,-0.0579,5,6.5,1,0,0,0,1,0,0,0
220927,491145.994841723,82.9097305414223,4115.979387426291,186.066,4.215,0,0.0032,-0.0512,0.0312,4,14.95,491146.14878638927,82.82240702636794,4112.976077071585,3.009,-0.0119,-0.0193,4,6.5,1,0,0,0,1,0,1,0
220928,491145.9975336122,82.78113593879031,4115.982421304255,186.066,1.131,0,0.0027,-0.1286,0.003,3,14.95,491146.13689319463,82.87995351318398,4112.956788535792,3.03,-0.0119,-0.0193,3,6.5,1,0,0,0,1,0,0,0
220929,491146.00022550137,82.57671322423234,4115.957083900615,183.701,1.131,0,0.0027,-0.2044,-0.0253,2,14.95,491146.1225121298,82.78455234212265,4112.992025690528,2.975,-0.0144,0.0352,2,6.5,1,0,0,0,1,0,1,0
220930,491146.00186597067,82.29797895854058,4115.90859972793,182.468,1.542,0,0.0016,-0.2787,-0.0485,1,14.95,491146.1081310649,82.68915117106133,4113.027262845264,2.91,-0.0144,0.0352,10,6.5,1,0,0,0,1,0,0,0
220931,491146.00208478404,82.0,4115.877036068647,182.982,1.851,1,0.0002,-0.298,-0.0316,0,14.95,491146.0929207099,82.45943411404089,4113.080675230176,2.835,-0.0152,0.0534,9,5.0,1,0,0,0,0,0,1,1
220932,491146.0085311912,82.0,4115.721076354367,182.879,2.776,1,0.0064,0.0,-0.156,0,14.95,491146.1036138066,82.42087274269393,4112.876700153451,2.877,0.0107,-0.204,8,5.0,1,0,0,0,1,0,0,0
220933,491146.00949291745,82.0,4115.650407556692,183.701,2.57,1,0.001,0.0,-0.0707,0,14.95,491146.1211592044,82.48891516179596,4112.615716768967,3.076,0.0175,-0.261,7,5.0,1,0,0,0,0,0,1,1
220934,491146.01769526256,82.0,4115.484686724455,183.393,1.542,1,0.0082,0.0,-0.1657,0,14.95,491146.1387046022,82.55695758089797,4112.354733384484,3.181,0.0175,-0.261,6,5.0,1,0,0,0,1,0,0,0
220935,491146.0251173638,82.0,4115.303212972248,183.804,-0.823,1,0.0074,0.0,-0.1815,0,14.95,491146.1549697348,82.68380505393198,4112.069822256322,3.307,0.0163,-0.2849,5,5.0,1,0,0,0,0,0,1,0
220936,491146.0335147232,82.0,4115.077005368302,184.318,-2.57,1,0.0084,0.0,-0.2262,0,14.95,491146.1712348674,82.81065252696598,4111.784911128161,3.393,0.0163,-0.2849,4,5.0,1,0,0,0,1,0,0,0
220937,491146.04308173526,82.0,4114.875859481651,185.038,-4.729,1,0.0096,0.0,-0.2011,0,14.95,491146.18707324495,82.85293501797732,4111.554524085441,3.432,0.0158,-0.2304,3,5.0,1,0,0,0,1,0,1,0
220938,491146.0594305966,82.0,4114.639120520586,183.702,-5.346,1,0.0163,0.0,-0.2367,0,14.95,491146.2029116225,82.89521750898865,4111.32413704272,3.437,0.0158,-0.2304,2,6.0,1,0,0,0,1,0,0,0
220939,491146.0729888293,82.0,4114.434429163709,183.804,-5.141,1,0.0136,0.0,-0.2047,0,14.95,491146.21860774833,82.79472833932577,4111.153591361814,3.379,0.0157,-0.1705,1,6.0,1,0,0,0,1,0,1,0
220940,491146.0887889846,82.0,4114.1955447461405,183.599,-3.29,1,0.0158,0.0,-0.2389,0,14.95,491146.2343038742,82.6942391696629,4110.983045680907,3.29,0.0157,-0.1705,10,6.0,1,0,0,0,1,0,0,0
220941,491146.0951670025,82.0,4114.097723089447,184.421,-2.159,1,0.0064,0.0,-0.0978,0,14.95,491146.23953591613,82.46282611310859,4110.874113787271,3.26,0.0052,-0.1089,9,4.5,1,0,0,0,0,0,1,1
220942,491146.09666883,82.0,4114.024770083109,184.216,1.234,1,0.0015,0.0,-0.073,0,14.95,491146.2534406108,82.42313407540573,4110.676492524847,3.379,0.0139,-0.1976,8,4.5,1,0,0,0,0,0,0,1
220943,491146.098080709,82.0,4113.965388657783,185.552,2.159,1,0.0014,0.0,-0.0594,0,14.95,491146.27312707383,82.49042271693715,4110.471828349898,3.532,0.0197,-0.2047,7,4.5,1,0,0,0,0,0,1,1
220944,491146.1103735877,82.0,4113.8061608816915,185.758,2.262,1,0.0123,0.0,-0.1592,0,14.95,491146.29281353694,82.55771135846857,4110.267164174949,3.587,0.0197,-0.2047,6,4.5,1,0,0,0,1,0,0,0
220945,491146.1297673561,82.0,4113.592455287735,186.169,0.514,1,0.0194,0.0,-0.2137,0,14.95,491146.30979235796,82.68430757231238,4110.1051927833,3.558,0.017,-0.162,5,4.5,1,0,0,0,1,0,0,0
220946,491146.1540101193,82.0,4113.349105801839,185.552,-0.411,1,0.0242,0.0,-0.2433,0,14.95,491146.326771179,82.81090378615619,4109.94322139165,3.505,0.017,-0.162,4,4.5,1,0,0,0,1,0,0,0
220947,491146.1795395483,82.0,4113.08943145301,185.346,-2.056,1,0.0255,0.0,-0.2597,0,14.95,491146.332430786,82.85310252410413,4109.837147594433,3.366,0.0057,-0.1061,3,4.5,1,0,0,0,1,0,0,0
220948,491146.1996121904,82.0,4112.87750137375,184.524,-2.57,1,0.0201,0.0,-0.2119,0,14.95,491146.338090393,82.89530126205207,4109.731073797217,3.274,0.0057,-0.1061,2,4.5,1,0,0,0,1,0,1,0
220949,491146.22052857553,82.0,4112.634777221378,184.216,-3.187,1,0.0209,0.0,-0.2427,0,14.95,491146.33997692866,82.79478417470138,4109.685299198144,3.057,0.0019,-0.0458,1,4.5,1,0,0,0,1,0,0,0
220950,491146.2365579967,82.0,4112.428191768494,184.113,-2.982,1,0.016,0.0,-0.2066,0,14.95,491146.34186346433,82.69426708735068,4109.639524599072,2.876,0.0019,-0.0458,10,4.5,1,0,0,0,1,0,1,0
220951,491146.25429234194,82.0,4112.188313154202,184.318,-0.925,1,0.0177,0.0,-0.2399,0,14.95,491146.3529089762,82.46284472490045,4109.634683066048,2.597,0.011,-0.0048,9,3.0,1,0,0,0,1,0,0,0
220952,491146.2615739622,82.0,4112.090184253712,185.449,2.365,1,0.0073,0.0,-0.0981,0,14.95,491146.37068931747,82.42314648326696,4109.4335387106985,2.692,0.0178,-0.2011,8,3.0,1,0,0,0,0,0,1,1
220953,491146.27367231,82.0,4111.909781637866,185.758,3.393,1,0.0121,0.0,-0.1804,0,14.95,491146.39295954496,82.49043098884464,4109.195275807132,2.761,0.0223,-0.2383,7,3.0,1,0,0,0,1,0,0,0
220954,491146.2863541658,82.0,4111.723914515937,186.169,1.953,1,0.0127,0.0,-0.1859,0,14.95,491146.41522977245,82.55771549442233,4108.957012903566,2.825,0.0223,-0.2383,6,3.0,1,0,0,0,0,0,1,0
220955,491146.3069322244,82.0,4111.495764837534,185.552,-1.131,1,0.0206,0.0,-0.2281,0,14.95,491146.4330698483,82.68431032961489,4108.72134193571,2.86,0.0178,-0.2357,5,3.0,1,0,0,0,1,0,0,0
220956,491146.3259664759,82.0,4111.29421748011,185.963,-3.804,1,0.019,0.0,-0.2015,0,14.95,491146.4509099241,82.81090516480745,4108.485670967855,2.926,0.0178,-0.2357,4,3.0,1,0,0,0,1,0,1,0
220957,491146.3494298903,82.0,4111.05744489504,185.552,-5.038,1,0.0235,0.0,-0.2368,0,14.95,491146.46727328276,82.85310344320497,4108.292530645237,2.896,0.0164,-0.1931,3,3.0,1,0,0,0,1,0,0,0
220958,491146.36940938444,82.0,4110.853072673064,184.935,-4.524,1,0.02,0.0,-0.2044,0,14.95,491146.4836366414,82.8953017216025,4108.099390322619,2.898,0.0164,-0.1931,2,4.0,1,0,0,0,1,0,1,0
220959,491146.39124876494,82.0,4110.6145552198905,184.421,-3.187,1,0.0218,0.0,-0.2385,0,14.95,491146.4890910943,82.79478448106833,4107.982926881746,2.751,0.0055,-0.1165,1,4.0,1,0,0,0,1,0,0,0
220960,491146.4081652251,82.0,4110.4093914677205,183.599,-1.028,1,0.0169,0.0,-0.2052,0,14.95,491146.4945455472,82.69426724053417,4107.866463440872,2.637,0.0055,-0.1165,10,4.0,1,0,0,0,1,0,1,0
220961,491146.42521387455,82.0,4110.170211824686,182.056,1.439,1,0.017,0.0,-0.2392,0,14.95,491146.5067803648,82.46284482702278,4107.796392293915,2.42,0.0122,-0.0701,9,4.0,1,0,0,0,1,0,0,0
220962,491146.4314903878,82.0,4110.07226876462,181.234,3.598,1,0.0063,0.0,-0.0979,0,14.95,491146.5190151824,82.23142241351138,4107.726321146958,2.359,0.0122,-0.0701,8,2.5,1,0,0,0,0,0,1,1
220963,491146.43422618514,82.0,4109.891421251681,180.926,4.215,1,0.0027,0.0,-0.1808,0,14.95,491146.5335101216,82.26886494234093,4107.484214097972,2.424,0.0145,-0.2421,7,2.5,1,0,0,0,1,0,0,0
220964,491146.43618040025,82.0,4109.704790609107,182.879,2.673,1,0.002,0.0,-0.1866,0,14.95,491146.55359008105,82.38757662822728,4107.218642731981,2.519,0.0201,-0.2656,6,2.5,1,0,0,0,0,0,1,0
220965,491146.4424316204,82.0,4109.475643752462,185.038,-0.617,1,0.0063,0.0,-0.2291,0,14.95,491146.587810054,82.57088441881818,4106.864511821321,2.677,0.0342,-0.3541,5,2.5,1,0,0,0,1,0,0,0
220966,491146.4535568925,82.0,4109.27366193931,186.374,-3.29,1,0.0111,0.0,-0.202,0,14.95,491146.622030027,82.7541922094091,4106.51038091066,2.869,0.0342,-0.3541,4,2.5,1,0,0,0,1,0,1,0
220967,491146.4736735994,82.0,4109.036756121687,186.58,-4.215,1,0.0201,0.0,-0.2369,0,14.95,491146.6438533513,82.81529480627273,4106.277753940441,2.882,0.0218,-0.2326,3,2.5,1,0,0,0,1,0,0,0
220968,491146.49469455093,82.0,4108.832565722192,184.113,-0.103,1,0.021,0.0,-0.2042,0,14.95,491146.6656766756,82.87639740313637,4106.045126970221,2.927,0.0218,-0.2326,2,2.5,1,0,0,0,1,0,1,0
220969,491146.5151542721,82.0,4108.593994807202,181.44,3.084,1,0.0205,0.0,-0.2386,0,14.95,491146.6729511171,82.78218160209092,4105.8946679801475,2.815,0.0073,-0.1505,1,2.5,1,0,0,0,1,0,0,0
220970,491146.5223378856,82.0,4108.496244870726,180.617,6.58,1,0.0072,0.0,-0.0977,0,14.95,491146.6802255586,82.68796580104546,4105.744208990074,2.841,0.0073,-0.1505,10,2.5,1,0,0,0,0,0,1,1
220971,491146.5225483437,82.0,4108.423274531467,180.72,8.842,1,0.0002,0.0,-0.073,0,14.95,491146.6930670391,82.45864386736365,4105.662805993383,2.804,0.0128,-0.0814,9,1.0,1,0,0,0,0,0,0,1
220972,491146.52278886584,82.0,4108.363834198449,181.748,9.973,1,0.0002,0.0,-0.0594,0,14.95,491146.732878026,82.51409591157577,4105.3064539955885,3.107,0.0398,-0.3564,8,1.0,1,0,0,0,0,0,1,1
220973,491146.52650149364,82.0,4108.204033897946,182.673,9.047,1,0.0037,0.0,-0.1598,0,14.95,491146.77268901304,82.56954795578788,4104.950101997794,3.313,0.0398,-0.3564,7,1.0,1,0,0,0,1,0,0,0
220974,491146.5323622982,82.0,4108.024418217709,184.215,6.683,1,0.0059,0.0,-0.1796,0,14.95,491146.7963760087,82.69219863719192,4104.67506799853,3.43,0.0237,-0.275,6,1.0,1,0,0,0,1,0,0,0
220975,491146.5415395108,82.0,4107.799279033578,185.244,2.159,1,0.0092,0.0,-0.2251,0,14.95,491146.8200630044,82.81484931859596,4104.400033999265,3.507,0.0237,-0.275,5,1.0,1,0,0,0,1,0,0,0
220976,491146.5580648531,82.0,4107.549474465175,185.038,-3.187,1,0.0165,0.0,-0.2498,0,14.95,491146.83837533626,82.85573287906398,4104.193772666177,3.474,0.0183,-0.2063,4,1.0,1,0,0,0,1,0,1,0
220977,491146.57460382796,82.0,4107.340725184865,184.729,-8.533,1,0.0165,0.0,-0.2087,0,14.95,491146.8566876681,82.89661643953198,4103.987511333089,3.482,0.0183,-0.2063,3,2.0,1,0,0,0,1,0,1,0
220978,491146.5939804465,82.0,4107.099768892347,184.215,-9.047,1,0.0194,0.0,-0.241,0,14.95,491146.87320844544,82.79566095968799,4103.856257555392,3.351,0.0165,-0.1313,2,2.0,1,0,0,0,1,0,0,0
220979,491146.6095054401,82.0,4106.893762590419,184.318,-9.561,1,0.0155,0.0,-0.206,0,14.95,491146.88972922275,82.694705479844,4103.725003777696,3.256,0.0165,-0.1313,1,2.0,1,0,0,0,1,0,1,0
220980,491146.6275490997,82.0,4106.654242869511,184.113,-7.094,1,0.018,0.0,-0.2395,0,14.95,491146.8952361485,82.46313698656267,4103.66041918513,3.041,0.0055,-0.0646,10,2.0,1,0,0,0,1,0,0,0
220981,491146.6424424835,82.0,4106.448693255911,184.421,-4.524,1,0.0149,0.0,-0.2055,0,14.95,491146.90074307425,82.23156849328134,4103.595834592565,2.874,0.0055,-0.0646,9,0.5,1,0,0,0,1,0,1,0
220982,491146.6603361503,82.0,4106.209437728416,183.393,1.131,1,0.0179,0.0,-0.2393,0,14.95,491146.9234120495,82.26896232885423,4103.39722306171,2.837,0.0227,-0.1986,8,0.5,1,0,0,0,1,0,0,0
220983,491146.66733997804,82.0,4106.111490899329,184.524,3.804,1,0.007,0.0,-0.0979,0,14.95,491146.93852469965,82.38764155256949,4103.18148204114,2.968,0.0151,-0.2157,7,0.5,1,0,0,0,0,0,1,1
220984,491146.67729669926,82.0,4105.931001608778,185.038,5.757,1,0.01,0.0,-0.1805,0,14.95,491146.9536373498,82.50632077628475,4102.96574102057,3.021,0.0151,-0.2157,6,0.5,1,0,0,0,0,0,0,0
220985,491146.69385834184,82.0,4105.705541150495,186.169,3.496,1,0.0166,0.0,-0.2255,0,14.95,491146.96909156657,82.65004718418983,4102.75841068038,3.03,0.0155,-0.2073,5,0.5,1,0,0,0,1,0,0,0
220986,491146.7129377011,82.0,4105.50501407774,186.066,-0.72,1,0.0191,0.0,-0.2005,0,14.95,491146.98454578326,82.79377359209491,4102.55108034019,3.071,0.0155,-0.2073,4,0.5,1,0,0,0,1,0,0,0
220987,491146.7368144765,82.0,4105.2688392781365,185.963,-5.757,1,0.0239,0.0,-0.2362,0,14.95,491147.0001138555,82.84168239472994,4102.39863689346,3.003,0.0156,-0.1524,3,0.5,1,0,0,0,1,0,0,0
220988,491146.7577072209,82.0,4105.064740689665,185.758,-6.477,1,0.0209,0.0,-0.2041,0,14.95,491147.02090923704,82.7590382631533,4102.2553412623065,2.922,0.0208,-0.1433,2,0.5,1,0,0,0,1,0,1,0
220989,491146.6867978001,82.0,4104.852685110838,186.683,-4.627,1,-0.0709,0.0,-0.2121,0,14.95,491147.0417046185,82.67639413157664,4102.112045631153,2.845,0.0208,-0.1433,1,0.5,1,1,0,0,1,0,0,0
220990,491146.58296044945,82.0,4104.6812233637,188.019,-0.822,1,-0.1038,0.0,-0.1715,0,14.95,,,,,,,,,1,1,0,0,1,0,1,0
220991,491146.5095830344,82.0,4104.565468762998,189.973,1.645,1,-0.0734,0.0,-0.1158,0,14.95,,,,,,,,,1,1,0,0,0,0,1,1
220992,491146.3948270396,82.0,4104.39586604525,191.926,2.879,1,-0.1148,0.0,-0.1696,0,14.95,,,,,,,,,1,1,0,0,0,0,1,1
220993,491146.2611109428,82.0,4104.194402636711,193.571,2.159,1,-0.1337,0.0,-0.2015,0,14.95,,,,,,,,,1,1,0,0,1,0,0,0
220994,491146.13590442576,82.0,4103.999107553158,197.375,0.925,1,-0.1252,0.0,-0.1953,0,14.95,,,,,,,,,1,1,0,0,1,0,1,0
220995,491146.00714124803,82.0,4103.777360037547,200.254,0.617,1,-0.1288,0.0,-0.2217,0,14.95,,,,,,,,,1,1,0,0,1,0,0,0
220996,491145.88233835663,82.0,4103.538260703733,200.768,0.72,1,-0.1248,0.0,-0.2391,0,14.95,,,,,,,,,1,1,0,0,1,0,0,0
220997,491145.85931639554,82.0,4103.288570091321,200.665,2.776,1,-0.023,0.0,-0.2497,0,14.95,,,,,,,,,1,0,0,0,1,0,0,0
